index,name,full_name,place_type,count
da714a0bda9efd55,Highlands,"Highlands, TX",city,13
185278c2f3d6601b,Sitka,"Sitka, AK",city,13
a6ad1c54aee52c70,Burlington,"Burlington, WI",city,13
fefd06f07572907a,Ashland,"Ashland, OH",city,13
00cfbbb93e894c6a,Joint Base Lewis-McChord,"Joint Base Lewis-McChord, WA",city,13
47b91f2ce8badac3,Eagleville,"Eagleville, PA",city,13
3496512730330cc3,Downtown Jacksonville,"Downtown Jacksonville, FL",neighborhood,13
4277b55a20443b84,Fairlawn,"Fairlawn, OH",city,13
b6120fe5914df292,Berkeley Heights,"Berkeley Heights, NJ",city,13
e95072994c706588,Weber City,"Weber City, VA",city,13
223ee85abd39e80d,Hazel Green,"Hazel Green, AL",city,13
0ce818c9ae7cf154,Jericho,"Jericho, NY",city,13
80fb5c3be0583f42,Farmingdale,"Farmingdale, NY",city,13
0044b4461a70698a,Hughes Springs,"Hughes Springs, TX",city,13
00d9cec21aec392a,Security,"Security, CO",city,13
6df0d55db40cca33,Progress,"Progress, PA",city,13
4a5bc070c16f39cf,Rock Island,"Rock Island, IL",city,13
a27eec9bf69a7abb,Wood-Ridge,"Wood-Ridge, NJ",city,13
fe699db4b6d1b7dd,Clifton,"Clifton, CO",city,13
c2d47c44a80b4606,Minnehaha,"Minnehaha, WA",city,13
9e2f548cbb1b19d9,Opal Cliffs,"Opal Cliffs, CA",city,13
0000ae7240a1c214,Bondurant,"Bondurant, IA",city,13
0045d2f920fd11d3,Crowley,"Crowley, TX",city,13
4539fa8c44fc9f3f,South Sioux City,"South Sioux City, NE",city,13
cdf72e092c414287,Seaford,"Seaford, NY",city,13
bbdaba1428d18b5c,Hawaiian Gardens,"Hawaiian Gardens, CA",city,13
c0b44c42d36404e3,Stevens Point,"Stevens Point, WI",city,13
7d5f383dc2e0241d,Shirley,"Shirley, NY",city,13
a9207fe966d57aa5,Colonial Beach,"Colonial Beach, VA",city,13
01bfa05d5245ef8a,Salisbury,"Salisbury, MA",city,13
93cd66c83e6d95e7,Walterboro,"Walterboro, SC",city,13
2695afb9f90a77f1,Plantation,"Plantation, FL",city,13
6f994b120b682ce2,Butler,"Butler, NJ",city,13
0100513d0b8c6d73,Otsego,"Otsego, MN",city,13
dc2ac7e606dbfbf4,Buellton,"Buellton, CA",city,13
0883169b4b8abbae,South Williamsport,"South Williamsport, PA",city,13
0041d6a2301e7dee,Tumon,"Tumon, USA",city,13
00d002be0ed2c5ac,Saratoga Springs,"Saratoga Springs, UT",city,13
019f39d07a2d3507,Delmar,"Delmar, MD",city,13
309e17b76de8b69d,Friendly,"Friendly, MD",city,13
00f4f16714e2a8fa,Barton Creek,"Barton Creek, TX",city,13
9c0e6a323d26ceb4,De Queen,"De Queen, AR",city,13
71437095b23226a7,Northwood,"Northwood, OH",city,13
893163e131e6e67c,Glencoe,"Glencoe, IL",city,13
7ffbe5f2df7fa020,Freehold,"Freehold, NJ",city,13
a4cff54c344ee0ad,Chamblee,"Chamblee, GA",city,13
daccc793c9760d3c,Rock Hill,"Rock Hill, MO",city,13
4395ad0d69ebd1c2,Frisco,"Frisco, CO",city,13
00b6f2fa67c8cebb,Holt,"Holt, AL",city,13
005bc2857c0ab919,Mount Pleasant,"Mount Pleasant, NY",city,13
013291f31a1f3c5a,Portage,"Portage, OH",city,12
26dbbacc83157ed7,Waveland,"Waveland, MS",city,12
0150ad9b360d3299,East Franklin,"East Franklin, NJ",city,12
07d9f5bd81480001,Minute Maid Park,Minute Maid Park,poi,12
4b5ef31dc257594e,Nesconset,"Nesconset, NY",city,12
5e2e277c09e9d0ac,Pleasant Hill,"Pleasant Hill, MO",city,12
a83ea2f9f7f428fc,Raymore,"Raymore, MO",city,12
d69ded971082a39d,Manchester,"Manchester, WA",city,12
003fd0946c7d277e,Bardstown,"Bardstown, KY",city,12
fb0c8ec3e2d756b4,River Falls,"River Falls, WI",city,12
2595040ad5860917,Riverdale,"Riverdale, UT",city,12
7dc1b40c1886a383,Joshua,"Joshua, TX",city,12
7cbe24f186029edb,Vermilion,"Vermilion, OH",city,12
b1d58a0d9da3e980,East San Gabriel,"East San Gabriel, CA",city,12
242937dfd73dc7cc,Long Hill,"Long Hill, CT",city,12
0109860914b04fda,Pine Island,"Pine Island, SC",city,12
01bf7a546519cb2d,Katonah,"Katonah, NY",city,12
bda36e5b13fdafa6,Warrington,"Warrington, FL",city,12
07d9c93838c83001,Hartsfield-Jackson Atlanta International Airport (ATL),Hartsfield-Jackson Atlanta International Airport (ATL),poi,12
29048eaad20b0f76,Canfield,"Canfield, OH",city,12
8076b3a71aaca463,Roseland,"Roseland, NJ",city,12
122aef8d6840943b,South El Monte,"South El Monte, CA",city,12
01a6971516e92871,Mebane,"Mebane, NC",city,12
2bc924d1d7f7604d,Sheldon,"Sheldon, IA",city,12
c005ec2e7daac63d,Lyndhurst,"Lyndhurst, OH",city,12
89dc1e5d72aaccd9,Wilder,"Wilder, VT",city,12
369ff1981792f3e3,Charles Town,"Charles Town, WV",city,12
16d293150a172325,Rutherfordton,"Rutherfordton, NC",city,12
11f7f450ca7473b7,Laurel,"Laurel, MS",city,12
07d9d222f1c81000,NYU Langone Medical Center,NYU Langone Medical Center,poi,12
3700c5f746b4a4e4,Bellingham,"Bellingham, MA",city,12
f8a097c20b34c748,Pacheco,"Pacheco, CA",city,12
96dc9cb6d51a3b23,Norfolk,"Norfolk, NE",city,12
9282cebb613d9021,Myers Corner,"Myers Corner, NY",city,12
a5c44787002590e5,North Wantagh,"North Wantagh, NY",city,12
641cdaa7992c949e,La Palma,"La Palma, CA",city,12
019ab30d475f9f5d,Lloyd,"Lloyd, NY",city,12
00fd4271000fa66b,Forest Home,"Forest Home, NY",city,12
ac4a4ca2cb1d8a3d,Avery Creek,"Avery Creek, NC",city,12
01e9c4ca710a63f5,Imperial,"Imperial, MO",city,12
7ae8575e742d8f8a,D'Iberville,"D'Iberville, MS",city,12
5862c87648308e7a,Wood River,"Wood River, IL",city,12
551ada83c08c5c51,Nixon,"Nixon, PA",city,12
011c31d23f2de0a4,North Truro,"North Truro, MA",city,12
7e0b29eb17515c1c,Stock Island,"Stock Island, FL",city,12
5b959ab0198ecc1c,Del Mar,"Del Mar, CA",city,12
000b3b167335364d,Platte City,"Platte City, MO",city,12
407f4285b8cc50e7,Mendota,"Mendota, CA",city,12
5809f77fb2310959,Ashland,"Ashland, VA",city,12
01a31970453a9bad,Altamont,"Altamont, OR",city,12
005b44bd54fd8696,Pinehurst,"Pinehurst, TX",city,12
43cf0b2f9616633b,Pruneridge Tantau,"Pruneridge Tantau, Cupertino",neighborhood,12
0f32636f9355713b,Bal Harbour,"Bal Harbour, FL",city,12
ae85e7b0eaee93ed,Commerce,"Commerce, TX",city,12
81923aaf1207edc1,West Athens,"West Athens, CA",city,12
1a3ba0458554bafe,Charleston,"Charleston, IL",city,12
5e7c11acce63506a,Greenfield,"Greenfield, IN",city,12
0077f3ae1b34401c,Big Flats,"Big Flats, NY",city,12
c81acc12d1ef4c58,Jacinto City,"Jacinto City, TX",city,12
96795420ac05cc77,Rye Brook,"Rye Brook, NY",city,12
01ae392433b4f871,Pelham,"Pelham, NH",city,12
01363ee16eb8430d,Atlantic Beach,"Atlantic Beach, NC",city,12
2640c186ca766ee3,North Merrick,"North Merrick, NY",city,12
38adb282483098f4,North Falmouth,"North Falmouth, MA",city,12
943aaad83adbb87b,Coral Hills,"Coral Hills, MD",city,12
00dd1ad54a15e143,Woodland Park,"Woodland Park, NE",city,12
a3b39b40a6f077f5,Elko,"Elko, NV",city,12
c3f0bca4262b5ef8,Lake Forest Park,"Lake Forest Park, WA",city,12
a64e8e20f3390953,Collinsville,"Collinsville, VA",city,12
015ac8fc158ff38e,Buckhall,"Buckhall, VA",city,12
01c0c09c49434aec,Choctaw,"Choctaw, OK",city,12
01fc705709b34e31,East Fishkill,"East Fishkill, NY",city,12
ddcf75d883654021,Clayton,"Clayton, CA",city,12
7ae98adb6702f22a,Crestwood,"Crestwood, MO",city,12
01a84776549c50ee,Dalton,"Dalton, MA",city,12
006fdf963a917940,Seven Fields,"Seven Fields, PA",city,12
01fef57576741d2a,Chenequa,"Chenequa, WI",city,12
ec0aac5ecf279164,Paris,"Paris, KY",city,12
01d25a2412697203,Torrington,"Torrington, CT",city,12
93ff2ad4adf397c7,Harper Woods,"Harper Woods, MI",city,12
bf5839dea3be9f95,Mount Oliver,"Mount Oliver, PA",city,12
4000683a5b1e2838,Rhinelander,"Rhinelander, WI",city,12
00c5d5147c8c244d,Lakehurst,"Lakehurst, NJ",city,12
016a0ee456c7e828,Maple Shade,"Maple Shade, NJ",city,12
017818ff5840fce2,Stevensville,"Stevensville, MD",city,12
93821bbfda5a1854,Willow Park,"Willow Park, TX",city,12
5b87cabec2c6f38b,Rancho Bernardo,"Rancho Bernardo, San Diego",neighborhood,12
dd5042910575ea48,Mahomet,"Mahomet, IL",city,12
01a0e1ba32da743c,Sheffield,"Sheffield, OH",city,12
203d7ab134b08f50,Camillus,"Camillus, NY",city,12
660db7c8f1d85fd3,Newtown,"Newtown, PA",city,12
62d6ba41ace74599,La Marque,"La Marque, TX",city,12
019ac4415d9771c2,Thunderbolt,"Thunderbolt, GA",city,12
7b0d04e481dee9db,Salamanca,"Salamanca, NY",city,12
d672a205589796f7,Chester,"Chester, PA",city,12
d6f55d4315c20a16,Bryn Mawr,"Bryn Mawr, PA",city,12
d48d37537bc28a6f,Culpeper,"Culpeper, VA",city,12
07d9c97d16886001,Evergreen Church PATH Program Site,Evergreen Church PATH Program Site,poi,12
cace34546a1607a9,Festus,"Festus, MO",city,12
baa2644295e28ff9,Redington Beach,"Redington Beach, FL",city,12
66f4d56878d66d29,Menomonie,"Menomonie, WI",city,12
ad3d74accd254cb3,Park City,"Park City, IL",city,12
7333678ca0bf4ab3,Jackson,"Jackson, AL",city,12
1aa7803ca6707875,Carol Stream,"Carol Stream, IL",city,12
017b954535d7a86f,Selma,"Selma, TX",city,12
a9af4841198464ab,Hi-Nella,"Hi-Nella, NJ",city,12
0006c18b448ad428,Fairmont,"Fairmont, WV",city,12
227489a8b6bf0d8d,Newton,"Newton, IA",city,12
ce454cbdbf5f9602,Hillcrest Heights,"Hillcrest Heights, MD",city,12
115f4c4c6db5dffd,Marseilles,"Marseilles, IL",city,12
0a40560cd52f96a7,Grass Valley,"Grass Valley, CA",city,12
0071abee25a42f44,Storrs,"Storrs, CT",city,12
40a6878805edd6b2,Ketchum,"Ketchum, ID",city,12
0f16d0573107d125,Wonder Lake,"Wonder Lake, IL",city,12
0723adbed02c7153,Riverdale,"Riverdale, NJ",city,12
010e9b9269df1e78,Sahuarita,"Sahuarita, AZ",city,12
d698c1040a7d0a4e,Azalea Park,"Azalea Park, FL",city,12
17c023bb615a7e48,Ridgecrest,"Ridgecrest, CA",city,12
9af98223aefe3151,Groves,"Groves, TX",city,12
00af7bd33e05ab00,Indian Wells,"Indian Wells, CA",city,12
fcf55d4c807195a6,West Valley,"West Valley, WA",city,12
fdb371f7ce37c2d5,Espanola,"Espanola, NM",city,12
a095f3e0f1ea6633,Caimito,"Caimito, Puerto Rico",city,12
0183fc432a116392,Candler,"Candler, NC",city,12
002170dd611822f0,Village Green,"Village Green, PA",city,12
01c3d12d4fe985e2,Hyde Park,"Hyde Park, NY",city,12
bfd83a02acd658ac,Ottawa Hills,"Ottawa Hills, OH",city,12
ce504481276c1577,Dickinson,"Dickinson, ND",city,12
00f2e9814fd2f13f,Red Hook,"Red Hook, NY",city,12
8271f56611245451,Four Corners,"Four Corners, OR",city,12
07d9e424dbc80001,Christian Stronghold Baptist Church,Christian Stronghold Baptist Church,poi,12
01e587be3cdfd4f3,Carmel,"Carmel, CA",city,12
0fc343a9ca546001,Enterprise Center,Enterprise Center,poi,12
ee71be2064903b10,Harvard,"Harvard, IL",city,12
3c6a77e80605a98e,Maywood,"Maywood, NJ",city,12
01e7ba620f951085,Bladensburg,"Bladensburg, MD",city,12
d2e40e8dd3ab3777,Duvall,"Duvall, WA",city,12
630dc7394773f347,Ashtabula,"Ashtabula, OH",city,12
897598c208cde261,Bellmore,"Bellmore, NY",city,12
3f1d4d99aae46e83,Sherwood,"Sherwood, OH",city,12
fa0be154c7d8a74d,Woodburn,"Woodburn, OR",city,12
01a414a5576493c8,Williamsport,"Williamsport, IN",city,12
f795ea6088f1439e,Hiawatha,"Hiawatha, KS",city,12
005702d73b6f3244,Wellington,"Wellington, CO",city,12
00d3943c3dc9b5ee,Tyngsborough,"Tyngsborough, MA",city,12
01a60ad75c83a169,Bedford Hills,"Bedford Hills, NY",city,12
093cecfea21b6e49,Byesville,"Byesville, OH",city,12
7e11eddbcb11060d,Kettering,"Kettering, MD",city,12
008e2e8373be4ed4,North Huntingdon,"North Huntingdon, PA",city,12
005390255b84c40b,Farmington,"Farmington, UT",city,12
9a6076cfb4db0d71,Salem,"Salem, OH",city,12
007c58020ae5952e,Cascade,"Cascade, CO",city,12
dadb763066827cbe,North Aurora,"North Aurora, IL",city,12
df1c1006357a743f,Shepherdsville,"Shepherdsville, KY",city,12
008952f76a568d82,Four Seasons,"Four Seasons, MO",city,12
3d8a2fc6e05d3e25,Cypress Gardens,"Cypress Gardens, FL",city,12
2ef9cb620c2bd681,Brisbane,"Brisbane, CA",city,12
01c8d43717ff966e,Ridgefield,"Ridgefield, WA",city,12
00835b743f2660bd,Jefferson,"Jefferson, GA",city,12
172f8c423c3bad36,Front Royal,"Front Royal, VA",city,12
0134b0982b443232,Bar Harbor,"Bar Harbor, ME",city,12
ca192b5dd3c2aa7d,Old Saybrook Center,"Old Saybrook Center, CT",city,12
babc5d5f624f3bd8,Montvale,"Montvale, NJ",city,12
3a7875ae3f542697,Royersford,"Royersford, PA",city,12
1e12587898ca9a9e,Ormond Beach,"Ormond Beach, FL",city,12
01da9eb51e81da89,Herriman,"Herriman, UT",city,12
004ef34f34440354,Prairie Heights,"Prairie Heights, WA",city,12
1b5d6d9c6efabde3,Kenneth City,"Kenneth City, FL",city,12
9805bda00dfa7b9f,Weirton,"Weirton, WV",city,12
5cd8f0461e40432c,Calistoga,"Calistoga, CA",city,12
e1ad088723f72290,Eustis,"Eustis, FL",city,12
ee3ec8d5e41e2677,Milford,"Milford, DE",city,12
00ab6dcf3af61917,Pleasant Valley,"Pleasant Valley, NY",city,12
049dab98ad35cd07,Fanwood,"Fanwood, NJ",city,12
277b4360183b5d75,Alum Rock,"Alum Rock, CA",city,12
e1374fe569ad5bbd,Arkansas City,"Arkansas City, KS",city,12
54ea8e51bae44578,Kitty Hawk,"Kitty Hawk, NC",city,12
058830fa7cce4f20,Shadeland,"Shadeland, IN",city,12
4596a9402ad5a4d7,North DeLand,"North DeLand, FL",city,12
2ebc5630b7ca50fe,Joshua Tree,"Joshua Tree, CA",city,12
dd239a4b0de5d7b2,Covington,"Covington, LA",city,12
b417858579cae104,Ardsley,"Ardsley, NY",city,12
5ede692d670af1be,Rossmoor,"Rossmoor, MD",city,12
2d1b0aee7297f004,Bayonet Point,"Bayonet Point, FL",city,12
71883cc7f755b4c1,Mattydale,"Mattydale, NY",city,12
0106cfca3d97c3e8,Frederick,"Frederick, CO",city,12
75965f8c6ee9a4b0,West Lake Hills,"West Lake Hills, TX",city,12
005b04ca23a596c0,New Baltimore,"New Baltimore, VA",city,11
24a22b2df15326e7,Belleair Bluffs,"Belleair Bluffs, FL",city,11
59203f2361292a88,Lake Alfred,"Lake Alfred, FL",city,11
713e4a3f19ac1679,Mulberry,"Mulberry, FL",city,11
0013bd47510d0aee,Mill Plain,"Mill Plain, WA",city,11
00e452b26e63c68b,Westport,"Westport, WI",city,11
fb1ec69726c129e3,Cayuga Heights,"Cayuga Heights, NY",city,11
0fc2ad020cd5b000,Eldorado National Forest,Eldorado National Forest,poi,11
01d0182d2509e0e3,Moss Bluff,"Moss Bluff, LA",city,11
01f6c52a35ab5e31,Gardere,"Gardere, LA",city,11
6fb5fca39609ee86,Hialeah Gardens,"Hialeah Gardens, FL",city,11
4b6aba665e2871d9,Immokalee,"Immokalee, FL",city,11
3720c017b157ad2c,Chillicothe,"Chillicothe, MO",city,11
013c737e70bdb267,Batesville,"Batesville, SC",city,11
4bbbc7799291b1cd,Rio del Mar,"Rio del Mar, CA",city,11
000d2d5f46afba49,House Springs,"House Springs, MO",city,11
3fed7045e73195ef,Ringwood,"Ringwood, NJ",city,11
45c857f393d8251e,Stone Mountain,"Stone Mountain, GA",city,11
6cccdaa30057d3d1,Fort Leonard Wood,"Fort Leonard Wood, MO",city,11
090d7c7c15644381,Ontario,"Ontario, OH",city,11
4858ea74aeca5b68,Riverton,"Riverton, WY",city,11
712a3f70d6131778,Cloquet,"Cloquet, MN",city,11
adaac16acec35c6c,Castle Point,"Castle Point, MO",city,11
b5b11d0f5cc91e3c,West Puente Valley,"West Puente Valley, CA",city,11
55c1f288b7e98c40,Orland Hills,"Orland Hills, IL",city,11
2af60542479207ed,Walker Mill,"Walker Mill, MD",city,11
01c7560173aa82a9,Gibsonia,"Gibsonia, PA",city,11
7db7bcc403b32b36,Cynthiana,"Cynthiana, KY",city,11
75788408425990e6,Woodfin,"Woodfin, NC",city,11
004b6af247a07d62,Wappingers Falls,"Wappingers Falls, NY",city,11
004e1dcb60bdcfca,Wailea,"Wailea, HI",city,11
7e62a7241bf94f6e,Knoxville,"Knoxville, IA",city,11
7637ee158b701989,Virginia,"Virginia, MN",city,11
0168c44a2cf883b1,South Lancaster,"South Lancaster, MA",city,11
00a47702524be1d3,Vernon,"Vernon, CT",city,11
00ff56c42cc1ec7e,Otsego,"Otsego, MI",city,11
015604dc11d04ba0,Owatonna,"Owatonna, MN",city,11
58d95e437a198f58,Foggy Bottom,"Foggy Bottom, Washington",neighborhood,11
00ed9a962481bd35,Rockland,"Rockland, MA",city,11
0fc347b38714f000,WJLA-TV/ABC7,WJLA-TV/ABC7,poi,11
20d2ddc4b1afb583,Evergreen,"Evergreen, CO",city,11
01366f1513462589,South Prairie,"South Prairie, WA",city,11
07d9c9b9a7c84002,Cascade Cigar and Tobacco,Cascade Cigar and Tobacco,poi,11
01afc45d690c1f0f,Thonotosassa,"Thonotosassa, FL",city,11
007d5d240fa3043f,Sleepy Hollow,"Sleepy Hollow, CA",city,11
0076061904a16fc2,Long Valley,"Long Valley, NJ",city,11
130244969e2b1693,Blytheville,"Blytheville, AR",city,11
a5457fd8ca260f1b,Battle Ground,"Battle Ground, WA",city,11
70c93285f953e62e,Holbrook,"Holbrook, MA",city,11
4384fa1ce06e19ed,Oyster Bay,"Oyster Bay, NY",city,11
60271191d25a83e7,Greencastle,"Greencastle, IN",city,11
4ef9eb0b1d3f720c,Avenal,"Avenal, CA",city,11
5080f2ebcf3d5cfd,Wildomar,"Wildomar, CA",city,11
3d415689911bfb32,New Philadelphia,"New Philadelphia, OH",city,11
b4f11559c5c8320e,Kensington,"Kensington, CA",city,11
00531e7c63964b3d,Naranja,"Naranja, FL",city,11
01dcff4a7b134711,Bishop,"Bishop, CA",city,11
004d55b0378b8b6c,Highland,"Highland, MI",city,11
7798cc832f30e315,Stoughton,"Stoughton, WI",city,11
72b5e96d44aaac21,Copiague,"Copiague, NY",city,11
0017beb72eeb26c5,Windsor,"Windsor, VT",city,11
41ca1875e930a9c7,Bernalillo,"Bernalillo, NM",city,11
01207761679efbc2,Old Jamestown,"Old Jamestown, MO",city,11
d0fae5a6f195a1f8,Fredericksburg,"Fredericksburg, TX",city,11
011ea0d141516bff,Chino Valley,"Chino Valley, AZ",city,11
a12170d40e438f19,Lebanon,"Lebanon, OR",city,11
019a9cb96501a027,Obetz,"Obetz, OH",city,11
00fc227e25eae376,Englishtown,"Englishtown, NJ",city,11
1382449ecd45a6ac,Ogden,"Ogden, NC",city,11
d0e0f06490a8e595,Haddon Heights,"Haddon Heights, NJ",city,11
42e271e7627d3b74,Fox Point,"Fox Point, WI",city,11
15cd8f53f0563d5a,Madeira,"Madeira, OH",city,11
7fdf8f63e569b66c,Veradale,"Veradale, WA",city,11
c32a444362096e3a,River Ridge,"River Ridge, LA",city,11
b52b7a0e2263db4b,Liverpool,"Liverpool, NY",city,11
fb0971608411ae20,Blue Island,"Blue Island, IL",city,11
0176ef4e04640ac8,Rising Sun,"Rising Sun, MD",city,11
d5bc2b23114eab00,Windemere,"Windemere, TX",city,11
00210c173c8e50dd,Maplewood,"Maplewood, NY",city,11
015514776f4cb5ad,Rio Hondo,"Rio Hondo, TX",city,11
c1b1affb52611339,Pelican Bay,"Pelican Bay, FL",city,11
001e174117cf4eff,Creekside,"Creekside, KY",city,11
a831a12094517a15,Dolton,"Dolton, IL",city,11
bbd7331f334b0e04,Western Springs,"Western Springs, IL",city,11
36ba7375e4498732,East Cleveland,"East Cleveland, OH",city,11
017e953c8bdfdb80,Bellport,"Bellport, NY",city,11
529b9bdb9e14dba1,Manitou Springs,"Manitou Springs, CO",city,11
ca239b58a2a550c7,Bradford,"Bradford, PA",city,11
0055493072606e47,Norwell,"Norwell, MA",city,11
96095ae09b11c753,West Point,"West Point, MS",city,11
5a55712f28ac9c7e,Ocean Springs,"Ocean Springs, MS",city,11
3e284aa633f66f5e,Elk Plain,"Elk Plain, WA",city,11
002731476700bbbd,Polk City,"Polk City, IA",city,11
5cbb8116c1f9ceef,Virgin Islands,"Virgin Islands, USA",admin,11
013996094b0e6ef7,McMurray,"McMurray, PA",city,11
01392a9314d81d6f,Parker,"Parker, TX",city,11
00f8dedd297ff4fa,Glen Osborne,"Glen Osborne, PA",city,11
8a6954309b085545,Alabaster,"Alabaster, AL",city,11
ad28f5ba826eef8b,Sturgis,"Sturgis, MI",city,11
50105118588c9754,Petersburg,"Petersburg, WV",city,11
cbac03fb139017a6,Quartz Hill,"Quartz Hill, CA",city,11
798fd4d59080f852,Culloden,"Culloden, WV",city,11
f78118884b101a8b,Teterboro,"Teterboro, NJ",city,11
91890dbb74364d63,Lake Wildwood,"Lake Wildwood, CA",city,11
016ce6901ba0a8d1,Yorktown,"Yorktown, IN",city,11
5087d9a47d575e00,Heathrow,"Heathrow, FL",city,11
18b43b6a90c6ab14,Emporia,"Emporia, KS",city,11
bd74f960ac620643,Talent,"Talent, OR",city,11
5941ee329f4c8c4c,Graymoor-Devondale,"Graymoor-Devondale, KY",city,11
003eacb12cf11406,Hills and Dales,"Hills and Dales, KY",city,11
0148cb2f32377bf1,Lake Katrine,"Lake Katrine, NY",city,11
8ca8e2585252e3da,New Miami,"New Miami, OH",city,11
008be1fb10ad9472,Tire Hill,"Tire Hill, PA",city,11
bc00140b909e410f,Monmouth,"Monmouth, IL",city,11
00b6bb38083ea0c0,New Fairfield,"New Fairfield, CT",city,11
017232a07b6fc643,Potomac Park,"Potomac Park, MD",city,11
530c22e82c7a2868,Palos Heights,"Palos Heights, IL",city,11
364a9fffa7d084d2,Ahuimanu,"Ahuimanu, HI",city,11
01df42715f5d22b0,Tilton,"Tilton, IL",city,11
76117d558b15022f,Edgemere,"Edgemere, MD",city,11
01d9a97f40707982,Lakeland,"Lakeland, TN",city,11
015b19eb200ee99b,Loveladies,"Loveladies, NJ",city,11
46634c3ba5a46fdb,Sanford,"Sanford, ME",city,11
00bad99d6b05a213,Elizabethton,"Elizabethton, TN",city,11
a1593d049825e2b7,Dardenne Prairie,"Dardenne Prairie, MO",city,11
00cd8ff50ca81e15,Crestwood,"Crestwood, KY",city,11
00801d005116e0a4,Onalaska,"Onalaska, TX",city,11
67edb63739f2bce0,North Bend,"North Bend, WA",city,11
00d9d60836dfedbd,Somerset,"Somerset, PA",city,11
c6dc3c4bfa85ba10,South Amherst,"South Amherst, MA",city,11
3a8e43daed73accf,Lakewood,"Lakewood, IL",city,11
01371c6e3c8f050e,Batesville,"Batesville, MS",city,11
3ed7a0157e854901,Pampa,"Pampa, TX",city,11
a10178c69eb1bb65,Dos Bocas,"Dos Bocas, USA",city,11
00549eae15fe11a3,Wasilla,"Wasilla, AK",city,11
2a4c12f527197dab,Houma,"Houma, LA",city,11
71a924fa9cd1b916,Hallowell,"Hallowell, ME",city,11
0095afca7434b4ea,Milford,"Milford, MI",city,11
008f9bb94aac5820,Douglas,"Douglas, MA",city,11
09eba630df6c91f3,Silver Creek,"Silver Creek, NY",city,11
0006bec76806fe3b,Hernando,"Hernando, MS",city,11
0157a5cd5db230b7,Moss Point,"Moss Point, MS",city,11
00afb5d51a9334f6,Mechanicstown,"Mechanicstown, NY",city,11
8699c6ba83a01836,Hampton Manor,"Hampton Manor, NY",city,11
10dbdff0b70a799e,Voorheesville,"Voorheesville, NY",city,11
00436411737d0600,Vernon,"Vernon, NJ",city,11
01539f304d900869,Cramerton,"Cramerton, NC",city,11
4f798ddf05f97f68,Chicago Ridge,"Chicago Ridge, IL",city,11
01f2e34d113355c2,Amesbury,"Amesbury, MA",city,11
47275aa57a6ff215,Lackawanna,"Lackawanna, NY",city,11
0c03398f6705d598,New Lexington,"New Lexington, OH",city,11
20c4b8c36d778d21,Plain City,"Plain City, OH",city,11
36976883bd303839,Norton,"Norton, VA",city,11
0bc8d23fed0f7c3f,Madison,"Madison, GA",city,11
0ae73f36fd07fca0,Carle Place,"Carle Place, NY",city,11
bdaa181492bdd711,Vicksburg,"Vicksburg, MS",city,11
8a8b2699803bff27,Maywood,"Maywood, CA",city,11
71d67835b34c1060,Streetsboro,"Streetsboro, OH",city,11
6ddb37f83f4fdca5,Omak,"Omak, WA",city,11
007bd79948b9a99c,Milford,"Milford, OH",city,11
b1d34909d9f1a53e,Fairview,"Fairview, NY",city,11
5c94399c1ede5235,White Sulphur Springs,"White Sulphur Springs, WV",city,11
0074a89d168f997d,Lizella,"Lizella, GA",city,11
22b244bb794bfd96,Trophy Club,"Trophy Club, TX",city,11
785ea67311c9a7ab,Arlington Heights,"Arlington Heights, OH",city,11
0025a0a267a82db6,Plainville,"Plainville, MA",city,11
07d9f31d0b087000,Roosevelt Island,Roosevelt Island,poi,11
0051318277c67fba,Mattituck,"Mattituck, NY",city,11
0160fe6c59b9f2a9,Sixteen Mile Stand,"Sixteen Mile Stand, OH",city,11
989ad13286a88138,Garrison,"Garrison, MD",city,11
00cd6286384add6d,Woolwich,"Woolwich, NJ",city,11
6d5942d85dd6a431,Lawrenceburg,"Lawrenceburg, IN",city,11
2f711fd7b5e639e7,Tipp City,"Tipp City, OH",city,11
6ca804580af63300,Wendell,"Wendell, NC",city,11
